"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","score"
"22",9.61135113715963e-114,0.86852041485018,0.338,0.094,8.67808894174143e-110,"0","ATP2B4",94.7222051475743
"23",5.45999582525835e-93,1.07230767721253,0.368,0.137,4.92983023062577e-89,"0","HIST1H1D",94.6924542382598
"24",2.61285461229663e-94,1.04605442415525,0.338,0.117,2.35914642944263e-90,"0","FAM89B",93.7549762639309
"25",7.47958492686135e-95,1.03133930610304,0.441,0.182,6.75331723046312e-91,"0","PLEK",92.9963632127137
"26",3.409681909477e-41,0.665959469927596,0.173,0.464,3.07860179606679e-37,"1","DDX46",24.3152767370648
"27",5.82344041740994e-39,0.687175670262267,0.162,0.434,5.25798435287943e-35,"1","FMNL1",23.5558189808721
"28",4.74384131492734e-43,0.605532563483601,0.158,0.44,4.2832143232479e-39,"1","EIF5B",23.2332127856144
"29",5.84077408865135e-37,0.69708289805497,0.159,0.42,5.2736349246433e-33,"1","FAM133B",22.500365061216
"30",6.07799201092103e-38,0.676217833420903,0.109,0.328,5.48781898666059e-34,"1","SMC3",22.4914110204544
"31",2.15248010492447e-31,0.83361650031425,0.133,0.349,1.9434742867363e-27,"1","CREBRF",22.267081459961
"32",4.71540457780387e-42,0.585459146690897,0.103,0.331,4.25753879329911e-38,"1","FXR1",21.8791009090845
"33",1.9736079879819e-33,0.759949220552106,0.116,0.324,1.78197065234886e-29,"1","DNAJB14",21.8478557206755
"34",1.9383177405571e-33,0.758490686210674,0.103,0.302,1.750107087949e-29,"1","ATP1A1",21.8118676468821
"35",2.07622173985505e-28,0.91485182341633,0.152,0.373,1.87462060891512e-24,"1","TMC6",21.7067684520807
"36",3.50522122264246e-41,0.591908934661084,0.155,0.43,3.16486424192388e-37,"1","NAP1L4",21.6044659368359
"37",1.96788122202751e-40,0.60096805593622,0.163,0.442,1.77679995536864e-36,"1","ROCK1",21.4848252288597
"38",8.22056145375848e-32,0.791304720763739,0.187,0.457,7.42234493659853e-28,"1","EPC1",21.4676688729617
"39",1.38698288432576e-34,0.71646264010603,0.172,0.439,1.25230684625773e-30,"1","DDX39B",21.4238730978015
"40",1.03906600751802e-33,0.730954280220547,0.191,0.471,9.38172698188024e-30,"1","ARHGEF1",21.2179341394114
"41",7.01230811923395e-39,0.619415781488985,0.149,0.41,6.33141300085633e-35,"1","RSRC2",21.1830902045544
"42",4.57145792776545e-33,0.744793619515856,0.113,0.319,4.12756936297943e-29,"1","ERBIN",21.140449719994
"43",1.03952364180038e-34,0.703293034551191,0.103,0.306,9.38585896181563e-31,"1","CARD8",21.1181498637774
"44",1.20095277290339e-36,0.659081686458761,0.1,0.308,1.08434025865447e-32,"1","CCM2",21.0674369754154
"45",1.1780719657114e-35,0.674107120449476,0.136,0.373,1.06368117784082e-31,"1","STK10",20.8792469281732
"46",1.86437882772043e-38,0.617075730451877,0.114,0.34,1.68334764354877e-34,"1","YME1L1",20.8410084630341
"47",1.04190473396309e-39,0.593611138242992,0.174,0.46,9.40735784295276e-36,"1","NCOR1",20.7921397284975
"48",7.90797395706769e-33,0.733366059126442,0.104,0.3,7.14010968583642e-29,"1","SMARCA2",20.6415375286509
"49",2.23402782806762e-33,0.709657041433347,0.131,0.353,2.01710372596225e-29,"1","RSF1",20.3638016662841
"50",5.33284677142221e-37,0.62838899620946,0.162,0.428,4.81502734991711e-33,"1","TAF1D",20.3078993263634
"51",0,1.73526765695355,0.988,0.758,2.2250738585072e-308,"2","PFN1",533.859702784042
"52",7.17864960423643e-142,2.99452949324657,0.315,0.061,6.48160272766507e-138,"2","CD160",410.814463156311
"53",1.46072361080618e-220,1.90086718911488,0.796,0.432,1.3188873481969e-216,"2","CTSW",410.358813971855
"54",0,1.23279795563077,1,0.994,2.2250738585072e-308,"2","TMSB4X",379.273564829332
"55",2.15069205264624e-275,1.34769906744745,0.979,0.795,1.94185985433429e-271,"2","CD52",364.838016305708
"56",0,1.18582813997938,0.999,0.936,2.2250738585072e-308,"2","HLA.B",364.823176312615
"57",1.06215897311524e-213,1.5145212301554,0.901,0.664,9.59023336825748e-210,"2","TRAC",316.562457202106
"58",0,1.02298117328484,1,0.999,2.2250738585072e-308,"2","B2M",314.722874557751
"59",4.2080118456724e-155,2.04125391900625,0.647,0.304,3.79941389545761e-151,"2","CMC1",307.045992974559
"60",5.21781855961753e-149,1.88185888045181,0.64,0.286,4.71116837747867e-145,"2","GZMH",271.602804582555
"61",2.94647732455716e-166,1.50299563138736,0.82,0.511,2.66037437634266e-162,"2","NKG7",242.846605178545
"62",2.46250810966333e-212,1.11991390417557,0.957,0.747,2.22339857221502e-208,"2","CFL1",232.553462544132
"63",1.70488516973359e-126,1.89683002986601,0.55,0.238,1.53934081975246e-122,"2","HOPX",231.057921395909
"64",5.34221943208232e-221,1.05042502896402,0.998,0.91,4.82348992522713e-217,"2","ACTB",227.224411392272
"65",4.12979912535587e-193,1.17682545584149,0.916,0.706,3.72879563028381e-189,"2","CORO1A",221.747374698183
"66",3.90598357316676e-199,1.05038190557725,0.972,0.777,3.52671256821227e-195,"2","IL32",204.249523975078
"67",1.78887345845243e-206,1.00661105362964,0.965,0.785,1.6151738456367e-202,"2","SERF2",203.125837010901
"68",9.01413988449948e-160,1.30035965629723,0.874,0.607,8.13886690171458e-156,"2","CCL5",201.672045762068
"69",5.90869052570817e-188,1.06977402030933,0.939,0.738,5.3349566756619e-184,"2","ARHGDIB",196.060553994008
"70",3.49108183039954e-166,1.08950862725351,0.903,0.689,3.15209778466774e-162,"2","UBB",175.957168960256
"71",7.21410663833089e-171,0.970095397961471,0.947,0.753,6.51361688374896e-167,"2","TMA7",161.21644627815
"72",1.32648520586913e-131,1.26251712632034,0.779,0.536,1.19768349237924e-127,"2","SNRPD2",160.240766845507
"73",2.00496332573857e-172,0.936331266066996,0.969,0.815,1.81028138680935e-168,"2","S100A4",157.062316980179
"74",7.2638713114665e-160,0.96595007080024,0.962,0.78,6.55854940712311e-156,"2","SH3BGRL3",149.899215497875
"75",4.03749975323147e-100,1.558601211625,0.549,0.283,3.64545852719269e-96,"2","C12orf75",148.750168715957
"76",1.7263108308411e-184,2.65756852427472,0.5,0.063,1.55868604916643e-180,"3","FHIT",477.850065052887
"77",6.39578618197968e-148,3.25912381466207,0.313,0.028,5.77475534370945e-144,"3","TMIGD2",466.831897054433
"78",1.12727637852014e-161,2.80674373995307,0.541,0.092,1.01781784216583e-157,"3","LRRC75A",440.637239280559
"79",2.04763525686265e-188,2.1677588354864,0.777,0.17,1.84880987342128e-184,"3","LEF1",398.289067692552
"80",8.71363086443768e-119,2.79981167542577,0.344,0.046,7.86753730750078e-115,"3","CITED4",319.470162711641
"81",3.30156632122387e-142,2.23621468115909,0.454,0.068,2.98098423143304e-138,"3","ACTN1",307.536855922199
"82",1.24805690415357e-121,2.41278041765677,0.395,0.059,1.12687057876026e-117,"3","BEX3",282.170148197633
"83",6.01205156294004e-146,1.98298146484374,0.646,0.14,5.42828135617857e-142,"3","TRABD2A",280.126546185393
"84",1.28606455768689e-137,1.95438361445161,0.667,0.152,1.16118768913549e-133,"3","MAL",259.806176490383
"85",4.57016739303756e-139,1.80273485701911,0.672,0.157,4.12640413917362e-135,"3","CCR7",242.259493028052
"86",5.86906598501906e-134,1.71177061597841,0.879,0.303,5.29917967787371e-130,"3","SELL",221.29050099838
"87",2.66688604038169e-177,1.15302301127953,1,0.983,2.40793140586063e-173,"3","TPT1",199.032936509113
"88",3.73452264779505e-131,1.45526536753635,0.992,0.615,3.37190049869415e-127,"3","LDHB",184.05050383423
"89",4.03726155541694e-177,1.06084978142145,1,0.992,3.64524345838596e-173,"3","EEF1A1",182.931104709511
"90",7.48678642154086e-118,1.5968657260273,0.905,0.383,6.75981946000925e-114,"3","NOSIP",180.717397855821
"91",1.42468430002845e-103,1.77760644835686,0.856,0.363,1.28634745449568e-99,"3","H1FX",175.788642383282
"92",1.42899377389522e-110,1.56570288254806,0.877,0.38,1.29023847845e-106,"3","RGS10",165.79122922836
"93",8.53705330529901e-103,1.3985809733298,0.913,0.427,7.70810542935447e-99,"3","LEPROTL1",137.219048257356
"94",5.06182666764387e-100,1.43781990991619,0.71,0.227,4.57032329821565e-96,"3","OXNAD1",137.081826527246
"95",3.01367562694776e-124,1.10975884016657,1,0.864,2.72104772357113e-120,"3","EEF1B2",132.688608524625
"96",2.45814646681114e-98,1.33752424981996,0.979,0.694,2.21946044488378e-94,"3","KLF2",125.264165176493
"97",1.12337540044889e-71,1.83214930441422,0.344,0.073,1.0142956490653e-67,"3","RETREG1",122.742708996793
"98",1.51024180413403e-82,1.54325677020158,0.513,0.138,1.36359732495262e-78,"3","ABLIM1",120.166172777425
"99",3.84513823710029e-88,1.38242607851215,0.469,0.108,3.47177531427785e-84,"3","TXK",115.376517951438
"100",3.11368714366822e-126,0.925978443660053,0.997,0.906,2.81134812201804e-122,"3","NACA",112.553684859337
"101",0,10.462775364821,0.398,0,2.2250738585072e-308,"4","HNMT",3218.9006256048
"102",0,9.89044806095597,0.437,0,2.2250738585072e-308,"4","RBP7",3042.8226107163
"103",0,9.70153922647012,0.38,0,2.2250738585072e-308,"4","SLC24A4",2984.70430612637
"104",0,9.03897666945968,0.423,0.001,2.2250738585072e-308,"4","RBM47",2780.86517598179
"105",0,9.0165026490499,0.391,0,2.2250738585072e-308,"4","CSF1R",2773.95098392142
"106",0,8.96107346822157,0.384,0,2.2250738585072e-308,"4","PYGL",2756.89804924359
"107",0,8.45268027081262,0.352,0.001,2.2250738585072e-308,"4","BCL11A",2600.48953198772
"108",0,8.28705026656453,0.711,0.001,2.2250738585072e-308,"4","SPI1",2549.53302133896
"109",0,8.16806467586754,0.387,0.001,2.2250738585072e-308,"4","SLC8A1",2512.92678838663
"110",0,8.09072546547534,0.349,0.001,2.2250738585072e-308,"4","CD163",2489.13317492989
"111",0,8.06887563506173,0.687,0.002,2.2250738585072e-308,"4","MARCKS",2482.41101657943
"112",0,7.93526031158214,0.549,0.004,2.2250738585072e-308,"4","S100A12",2441.30390748627
"113",0,7.74740186426358,0.665,0.002,2.2250738585072e-308,"4","CPVL",2383.50875729773
"114",0,7.73813201616126,0.813,0.004,2.2250738585072e-308,"4","CYBB",2380.65686391233
"115",0,7.693679324545,0.606,0.002,2.2250738585072e-308,"4","KLF4",2366.98087528942
"116",0,7.65618030861739,0.38,0.001,2.2250738585072e-308,"4","CLEC4E",2355.44420345808
"117",0,7.64077402889852,0.44,0.002,2.2250738585072e-308,"4","ZNF385A",2350.70442059013
"118",0,7.62328247196003,0.366,0.002,2.2250738585072e-308,"4","CYP1B1",2345.32309664798
"119",0,7.61250529633539,0.785,0.076,2.2250738585072e-308,"4","S100A9",2342.00746994753
"120",0,7.59027607461127,0.75,0.014,2.2250738585072e-308,"4","FCN1",2335.16859085288
"121",0,7.58588104951938,0.437,0.001,2.2250738585072e-308,"4","TMEM176B",2333.81644971207
"122",0,7.56608061063277,0.44,0.001,2.2250738585072e-308,"4","P2RY13",2327.72479210718
"123",0,7.54210286844533,0.792,0.063,2.2250738585072e-308,"4","LYZ",2320.34797604868
"124",0,7.5231948847854,0.412,0.001,2.2250738585072e-308,"4","NFAM1",2314.53088466425
"125",0,7.50367191023717,0.44,0.002,2.2250738585072e-308,"4","LGALS2",2308.52458969989
"126",0,6.09428062927322,0.617,0.019,2.2250738585072e-308,"5","NR4A1",1874.92161937612
"127",0,5.82261121569125,0.9,0.032,2.2250738585072e-308,"5","HSPA1B",1791.34180285086
"128",1.58227269808666e-294,5.58968523727143,0.537,0.023,1.42863401910244e-290,"5","EGR1",1620.14275925209
"129",1.10674307991651e-207,5.30996338404647,0.801,0.114,9.99278326856618e-204,"5","HSPA1A",1077.92423180387
"130",1.09789195004864e-196,4.42764047130237,0.443,0.025,9.91286641698918e-193,"5","DNAJB4",850.123798827809
"131",2.34249826591786e-150,5.68546698611126,0.323,0.018,2.11504168429724e-146,"5","HSPA6",828.228589929587
"132",3.03444789726135e-150,3.95134183355846,0.985,0.344,2.73980300643727e-146,"5","DNAJB1",575.166328968349
"133",3.40106780649911e-110,3.98939958536116,0.308,0.023,3.07082412248805e-106,"5","AREG",420.932501378735
"134",4.52847727777071e-106,3.8229815617033,0.348,0.032,4.08876213409917e-102,"5","SGK1",387.606014943275
"135",3.72637223698755e-110,3.59933341849839,0.537,0.082,3.36454149277606e-106,"5","RHOB",379.63276040109
"136",6.35278115699809e-115,3.123688903376,0.657,0.116,5.73592610665357e-111,"5","MTRNR2L8",344.359826790174
"137",4.89599865187597e-86,4.00884895549654,0.303,0.03,4.42059718277881e-82,"5","TNF",326.137978748274
"138",8.52644583217832e-99,3.2339587417923,0.488,0.072,7.69852794187381e-95,"5","DDIT3",304.359474571146
"139",9.2937882044986e-108,2.86112542415535,0.985,0.531,8.39136136984179e-104,"5","JUN",294.913843675699
"140",1.00387689272921e-110,2.61571485436517,0.985,0.33,9.06400446445204e-107,"5","MTRNR2L12",277.37741298296
"141",7.34785607983664e-84,3.03098362027086,0.597,0.132,6.6343792544845e-80,"5","HSPH1",239.987826390361
"142",1.97727724898343e-92,2.69761522952378,0.851,0.311,1.78528362810714e-88,"5","BTG2",236.711130961788
"143",4.0711490385158e-85,2.93224659088173,0.433,0.064,3.67584046687591e-81,"5","SERTAD1",235.854208738489
"144",2.35481598043815e-102,2.37924644690253,0.995,0.647,2.1261633487376e-98,"5","JUND",232.386718684649
"145",1.48053828330834e-90,2.62373864241092,0.93,0.438,1.3367780159991e-86,"5","HSPE1",225.310776604473
"146",1.28173942804296e-86,2.71333248963282,0.851,0.308,1.15728252957999e-82,"5","ZFP36",222.321131972802
"147",2.1586945877039e-70,3.29877773802524,0.303,0.037,1.94908534323785e-66,"5","ID3",216.763243135146
"148",8.79632311813535e-92,2.42842549485117,0.945,0.41,7.94220014336441e-88,"5","CD69",211.516004298558
"149",3.63527774996743e-73,3.02413725415492,0.657,0.186,3.28229228044559e-69,"5","HSPB1",207.104479681146
"150",3.340154121575e-83,2.47345488838932,0.716,0.19,3.01582515637006e-79,"5","NFKBIZ",194.217146673925
